太魯閣國家公園管理處,90,斷崖駐在所,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,91,錐麓駐在所,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,92,慈母橋登山口,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,285,磐石山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0
太魯閣國家公園管理處,287,驚嘆號水池,H,1,1,0,0,32,32,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,288,南湖北山岔口,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,289,南湖北山,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,300,自備搭帳,H,1,99999,99999,99999,99999,99999,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,302,畢祿山主稜岔路口營地,H,1,1,0,0,20,20,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,88,錐麓吊橋,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,1,0
太魯閣國家公園管理處,626,鋸東避難小屋,H,0,0,14,14,0,0,NULL,NULL,0,0,NULL,0,NULL,0,0,NULL,2,0
太魯閣國家公園管理處,627,屏風避難山屋,H,0,0,28,28,0,0,NULL,NULL,0,0,NULL,0,NULL,0,0,NULL,2,0
太魯閣國家公園管理處,628,屏風山登山口,G,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0
太魯閣國家公園管理處,666,雲稜營地,H,1,4,14,14,14,14,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,2,0
太魯閣國家公園管理處,667,南湖營地,H,1,8,14,14,14,14,NULL,NULL,0,0,NULL,0,NULL,1,0,NULL,2,0
太魯閣國家公園管理處,681,中央尖山東峰,N,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,0
太魯閣國家公園管理處,691,磐石中峰避難小屋,H,0,0,12,12,999,999,0,0,0,0,NULL,0,NULL,0,0,3140,1,0
太魯閣國家公園管理處,692,三叉營地避難小屋,H,0,0,12,12,999,999,0,0,0,0,0,0,NULL,0,0,NULL,1,0
太魯閣國家公園管理處,693,大理石營地避難小屋,H,0,0,12,12,999,999,0,0,0,0,NULL,0,NULL,0,0,NULL,1,0
太魯閣國家公園管理處,697,天空營地,H,2,999,0,0,999,999,0,0,0,0,NULL,0,NULL,0,NULL,NULL,1,0
太魯閣國家公園管理處,711,南湖東北峰,N,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,3557,1,0
太魯閣國家公園管理處,712,南湖東南峰,N,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,3462,1,0
太魯閣國家公園管理處,713,南湖東峰鞍部,N,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,3540,1,0
